image_file,category,subcategory,current_height,current_width,source,searched_label,resize_factor,H,FA,n_resp,memorability_wo_fa_correction,memorability_w_fa_correction,memoir_h,memoir_f,memoir_nresp,memoir_mem_score_yfa,memoir_mem_score_nfa,mean_response_time
n09270735_23003.jpg,landscape,desert,333.0,500.0,imagenet,"dune, sand dune",1.0,67,6,98,0.683673469387755,0.622448979591837,45.0,13.0,75.0,0.4266666666666667,0.6,662.6071428571429
n09270735_31455.jpg,landscape,desert,332.0,500.0,imagenet,"dune, sand dune",1.0,51,6,122,0.418032786885246,0.368852459016393,33.0,4.0,81.0,0.35802469135802467,0.4074074074074074,618.8529411764706
n09270735_3215.jpg,landscape,desert,375.0,500.0,imagenet,"dune, sand dune",1.0,79,3,96,0.822916666666667,0.791666666666667,57.0,5.0,85.0,0.611764705882353,0.6705882352941176,607.5263157894736
n09270735_8128.jpg,landscape,desert,375.0,500.0,imagenet,"dune, sand dune",1.0,77,6,94,0.819148936170213,0.75531914893617,52.0,9.0,64.0,0.671875,0.8125,635.2678571428571
n09288635_11393.jpg,landscape,geyser,500.0,333.0,imagenet,geyser,1.0,78,8,95,0.821052631578947,0.736842105263158,51.0,20.0,76.0,0.40789473684210525,0.6710526315789473,662.1194029850747
n09288635_11789.jpg,landscape,geyser,333.0,500.0,imagenet,geyser,1.0,86,13,108,0.796296296296296,0.675925925925926,62.0,21.0,75.0,0.5466666666666666,0.8266666666666667,648.3157894736842
n09288635_13284.jpg,landscape,geyser,374.0,500.0,imagenet,geyser,1.0,73,0,85,0.858823529411765,0.858823529411765,119.0,29.0,162.0,0.5555555555555556,0.7345679012345679,686.2222222222222
n09288635_13412.jpg,landscape,geyser,339.0,500.0,imagenet,geyser,1.0,41,3,100,0.41,0.38,36.0,5.0,93.0,0.3333333333333333,0.3870967741935484,718.6829268292682
n09288635_13817.jpg,landscape,geyser,349.0,500.0,imagenet,geyser,1.0,86,1,100,0.86,0.85,54.0,9.0,70.0,0.6428571428571429,0.7714285714285715,665.3225806451613
n09288635_1801.jpg,landscape,geyser,400.0,300.0,imagenet,geyser,1.0,86,8,99,0.868686868686869,0.787878787878788,54.0,14.0,68.0,0.5882352941176471,0.7941176470588235,674.2121212121212
n09288635_1990.jpg,landscape,geyser,375.0,500.0,imagenet,geyser,1.0,58,10,89,0.651685393258427,0.539325842696629,45.0,11.0,86.0,0.3953488372093023,0.5232558139534884,710.9285714285714
n09288635_23563.jpg,landscape,geyser,333.0,500.0,imagenet,geyser,1.0,55,6,108,0.509259259259259,0.453703703703704,42.0,13.0,75.0,0.38666666666666666,0.56,685.5283018867924
n09288635_25124.jpg,landscape,geyser,333.0,500.0,imagenet,geyser,1.0,49,3,90,0.544444444444444,0.511111111111111,50.0,16.0,77.0,0.44155844155844154,0.6493506493506493,680.7833333333333
n09288635_3879.jpg,landscape,geyser,500.0,375.0,imagenet,geyser,1.0,79,10,99,0.797979797979798,0.696969696969697,50.0,10.0,72.0,0.5555555555555556,0.6944444444444444,731.2321428571429
n09289331_1102.jpg,landscape,icescape,333.0,500.0,imagenet,glacier,1.0,56,4,93,0.602150537634409,0.559139784946237,99.0,20.0,147.0,0.5374149659863946,0.673469387755102,641.1711711711712
n09289331_5012.jpg,landscape,icescape,500.0,375.0,imagenet,glacier,1.0,48,10,107,0.448598130841121,0.355140186915888,50.0,15.0,74.0,0.47297297297297297,0.6756756756756757,590.9672131147541
n09289331_6878.jpg,landscape,icescape,375.0,500.0,imagenet,glacier,1.0,39,4,109,0.357798165137615,0.321100917431193,40.0,9.0,87.0,0.3563218390804598,0.45977011494252873,705.6808510638298
n09303008_22139.jpg,landscape,mountain,500.0,375.0,imagenet,hill,1.0,84,1,97,0.865979381443299,0.855670103092783,73.0,9.0,86.0,0.7441860465116279,0.8488372093023255,633.379746835443
n09303008_920.jpg,landscape,mountain,375.0,500.0,imagenet,hill,1.0,74,4,98,0.755102040816326,0.714285714285714,46.0,17.0,76.0,0.3815789473684211,0.6052631578947368,686.4918032786885
n09308572_1522.jpg,landscape,icescape,333.0,500.0,imagenet,"iceberg, berg",1.0,89,10,97,0.917525773195876,0.814432989690722,124.0,22.0,151.0,0.6754966887417219,0.8211920529801324,655.7163120567376
n09308572_1766.jpg,landscape,icescape,375.0,500.0,imagenet,"iceberg, berg",1.0,62,2,108,0.574074074074074,0.555555555555556,57.0,5.0,85.0,0.611764705882353,0.6705882352941176,726.0357142857143
n09308572_1832.jpg,landscape,icescape,333.0,500.0,imagenet,"iceberg, berg",1.0,62,1,90,0.688888888888889,0.677777777777778,47.0,12.0,75.0,0.4666666666666667,0.6266666666666667,700.3636363636364
n09308572_2910.jpg,landscape,icescape,375.0,500.0,imagenet,"iceberg, berg",1.0,73,10,90,0.811111111111111,0.7,67.0,29.0,87.0,0.4367816091954023,0.7701149425287356,690.8461538461538
n09308572_4185.jpg,landscape,icescape,375.0,500.0,imagenet,"iceberg, berg",1.0,72,6,104,0.692307692307692,0.634615384615385,73.0,18.0,84.0,0.6547619047619048,0.8690476190476191,607.7209302325581
n09308572_4562.jpg,landscape,icescape,375.0,500.0,imagenet,"iceberg, berg",1.0,91,6,104,0.875,0.817307692307692,62.0,11.0,76.0,0.6710526315789473,0.8157894736842105,640.0857142857143
n09308572_627.jpg,landscape,icescape,240.0,360.0,imagenet,"iceberg, berg",1.0,62,1,82,0.75609756097561,0.74390243902439,73.0,12.0,87.0,0.7011494252873564,0.8390804597701149,688.5802469135803
n09359803_20911.jpg,landscape,mountain,367.0,500.0,imagenet,"mountain, mount",1.0,69,6,99,0.696969696969697,0.636363636363636,53.0,12.0,87.0,0.47126436781609193,0.6091954022988506,641.984126984127
n09359803_26838.jpg,landscape,mountain,500.0,375.0,imagenet,"mountain, mount",1.0,64,2,106,0.60377358490566,0.584905660377358,36.0,10.0,70.0,0.37142857142857144,0.5142857142857142,635.4418604651163
n09359803_27560.jpg,landscape,mountain,500.0,375.0,imagenet,"mountain, mount",1.0,54,0,97,0.556701030927835,0.556701030927835,85.0,13.0,149.0,0.48322147651006714,0.5704697986577181,696.7422680412371
n09359803_29193.jpg,landscape,mountain,375.0,500.0,imagenet,"mountain, mount",1.0,50,10,96,0.520833333333333,0.416666666666667,40.0,11.0,69.0,0.42028985507246375,0.5797101449275363,657.8888888888889
n09359803_29305.jpg,landscape,mountain,375.0,500.0,imagenet,"mountain, mount",1.0,46,7,97,0.474226804123711,0.402061855670103,43.0,8.0,70.0,0.5,0.6142857142857143,580.2916666666666
n09359803_36040.jpg,landscape,mountain,375.0,500.0,imagenet,"mountain, mount",1.0,67,0,93,0.720430107526882,0.720430107526882,72.0,12.0,93.0,0.6451612903225806,0.7741935483870968,629.5769230769231
n09359803_41173.jpg,landscape,mountain,500.0,375.0,imagenet,"mountain, mount",1.0,74,2,109,0.678899082568807,0.660550458715596,93.0,20.0,157.0,0.46496815286624205,0.5923566878980892,683.8235294117648
n09376198_10146.jpg,landscape,sea,379.0,500.0,imagenet,ocean,1.0,44,1,103,0.427184466019417,0.41747572815534,45.0,2.0,88.0,0.48863636363636365,0.5113636363636364,617.525
n09376198_15467.jpg,landscape,sea,334.0,500.0,imagenet,ocean,1.0,75,5,101,0.742574257425743,0.693069306930693,50.0,9.0,63.0,0.6507936507936508,0.7936507936507936,610.2777777777778
n09376198_15858.jpg,landscape,sea,375.0,500.0,imagenet,ocean,1.0,67,4,91,0.736263736263736,0.692307692307692,98.0,38.0,155.0,0.3870967741935484,0.632258064516129,619.7086614173228
n09376198_19558.jpg,landscape,sea,500.0,334.0,imagenet,ocean,1.0,47,2,84,0.55952380952381,0.535714285714286,39.0,4.0,71.0,0.49295774647887325,0.5492957746478874,716.0930232558139
n09376198_21192.jpg,landscape,sea,319.0,500.0,imagenet,ocean,1.0,53,9,84,0.630952380952381,0.523809523809524,47.0,14.0,69.0,0.4782608695652174,0.6811594202898551,612.6181818181818
n09376198_34637.jpg,landscape,sea,375.0,500.0,imagenet,ocean,1.0,64,6,81,0.790123456790123,0.716049382716049,54.0,10.0,76.0,0.5789473684210527,0.7105263157894737,654.0338983050848
n09376198_5120.jpg,landscape,sea,325.0,500.0,imagenet,ocean,1.0,41,4,93,0.440860215053763,0.397849462365591,51.0,10.0,87.0,0.47126436781609193,0.5862068965517241,650.0178571428571
n09376198_6163.jpg,landscape,sea,500.0,333.0,imagenet,ocean,1.0,74,1,103,0.718446601941748,0.70873786407767,105.0,26.0,157.0,0.5031847133757962,0.6687898089171974,670.9206349206349
n09376198_9918.jpg,landscape,sea,300.0,500.0,imagenet,ocean,1.0,83,2,101,0.821782178217822,0.801980198019802,57.0,4.0,71.0,0.7464788732394366,0.8028169014084507,585.3448275862069
n09393605_29445.jpg,landscape,field,375.0,500.0,imagenet,"plain, field, champaign",1.0,47,7,86,0.546511627906977,0.465116279069767,49.0,17.0,89.0,0.3595505617977528,0.550561797752809,618.15
n09393605_44117.jpg,landscape,field,375.0,500.0,imagenet,"plain, field, champaign",1.0,89,0,111,0.801801801801802,0.801801801801802,52.0,13.0,74.0,0.527027027027027,0.7027027027027027,637.2459016393443
n09393605_56109.jpg,landscape,field,333.0,500.0,imagenet,"plain, field, champaign",1.0,61,3,97,0.628865979381443,0.597938144329897,37.0,10.0,69.0,0.391304347826087,0.5362318840579711,697.2558139534884
n09393605_61186.jpg,landscape,field,332.0,500.0,imagenet,"plain, field, champaign",1.0,61,6,109,0.559633027522936,0.504587155963303,51.0,12.0,83.0,0.46987951807228917,0.6144578313253012,679.0983606557377
n09393605_61672.jpg,landscape,field,325.0,500.0,imagenet,"plain, field, champaign",1.0,77,2,106,0.726415094339623,0.707547169811321,55.0,4.0,79.0,0.6455696202531646,0.6962025316455697,658.0909090909091
n09393605_64280.jpg,landscape,field,500.0,332.0,imagenet,"plain, field, champaign",1.0,49,1,76,0.644736842105263,0.631578947368421,114.0,18.0,160.0,0.6,0.7125,633.1209677419355
n09393605_64769.jpg,landscape,field,333.0,500.0,imagenet,"plain, field, champaign",1.0,61,1,100,0.61,0.6,62.0,6.0,84.0,0.6666666666666666,0.7380952380952381,666.9846153846154
n09393605_67985.jpg,landscape,field,333.0,500.0,imagenet,"plain, field, champaign",1.0,50,10,88,0.568181818181818,0.454545454545455,45.0,11.0,85.0,0.4,0.5294117647058824,598.8679245283018
n09393605_8966.jpg,landscape,field,375.0,500.0,imagenet,"plain, field, champaign",1.0,78,1,98,0.795918367346939,0.785714285714286,58.0,9.0,70.0,0.7,0.8285714285714286,663.046875
n09415671_11456.jpg,landscape,river,375.0,500.0,imagenet,"riverbed, river bottom",1.0,49,13,106,0.462264150943396,0.339622641509434,41.0,12.0,74.0,0.3918918918918919,0.5540540540540541,729.8333333333334
n09415671_13467.jpg,landscape,river,500.0,334.0,imagenet,"riverbed, river bottom",1.0,50,9,101,0.495049504950495,0.405940594059406,84.0,34.0,156.0,0.32051282051282054,0.5384615384615384,642.2982456140351
n09415671_14688.jpg,landscape,river,325.0,500.0,imagenet,"riverbed, river bottom",1.0,76,8,113,0.672566371681416,0.601769911504425,56.0,9.0,77.0,0.6103896103896104,0.7272727272727273,668.1355932203389
n09415671_15736.jpg,landscape,river,375.0,500.0,imagenet,"riverbed, river bottom",1.0,72,1,93,0.774193548387097,0.763440860215054,52.0,12.0,72.0,0.5555555555555556,0.7222222222222222,657.016393442623
n09415671_16184.jpg,landscape,river,375.0,500.0,imagenet,"riverbed, river bottom",1.0,62,0,100,0.62,0.62,47.0,4.0,74.0,0.581081081081081,0.6351351351351351,655.5744680851063
n09415671_9545.jpg,landscape,river,376.0,500.0,imagenet,"riverbed, river bottom",1.0,52,4,94,0.553191489361702,0.51063829787234,90.0,24.0,147.0,0.4489795918367347,0.6122448979591837,643.8598130841121
n09421951_11637.jpg,landscape,shore,282.0,500.0,imagenet,"sandbar, sand bar",1.0,48,1,98,0.489795918367347,0.479591836734694,41.0,4.0,74.0,0.5,0.5540540540540541,686.4047619047619
n09421951_8175.jpg,landscape,shore,500.0,376.0,imagenet,"sandbar, sand bar",1.0,72,4,95,0.757894736842105,0.715789473684211,50.0,24.0,70.0,0.37142857142857144,0.7142857142857143,604.6901408450705
n09428293_3364.jpg,landscape,shore,375.0,500.0,imagenet,"seashore, coast, seacoast, sea-coast",1.0,87,9,108,0.805555555555556,0.722222222222222,46.0,8.0,72.0,0.5277777777777778,0.6388888888888888,614.7692307692307
n09428293_5897.jpg,landscape,shore,375.0,500.0,imagenet,"seashore, coast, seacoast, sea-coast",1.0,58,10,90,0.644444444444444,0.533333333333333,43.0,17.0,69.0,0.37681159420289856,0.6231884057971014,708.8833333333333
n09468604_15562.jpg,landscape,valley,250.0,400.0,imagenet,"valley, vale",1.0,72,2,93,0.774193548387097,0.752688172043011,106.0,17.0,153.0,0.5816993464052288,0.6928104575163399,658.6833333333333
n09468604_15592.jpg,landscape,valley,500.0,332.0,imagenet,"valley, vale",1.0,60,8,100,0.6,0.52,73.0,22.0,159.0,0.32075471698113206,0.4591194968553459,692.3
n09468604_2749.jpg,landscape,valley,225.0,300.0,imagenet,"valley, vale",1.0,58,14,89,0.651685393258427,0.49438202247191,60.0,22.0,83.0,0.4578313253012048,0.7228915662650602,606.6216216216217
n09468604_37892.jpg,landscape,valley,500.0,375.0,imagenet,"valley, vale",1.0,65,6,96,0.677083333333333,0.614583333333333,46.0,10.0,77.0,0.4675324675324675,0.5974025974025974,616.0980392156863
n09468604_40956.jpg,landscape,valley,375.0,500.0,imagenet,"valley, vale",1.0,84,6,98,0.857142857142857,0.795918367346939,56.0,16.0,69.0,0.5797101449275363,0.8115942028985508,664.7575757575758
n09468604_46566.jpg,landscape,valley,500.0,332.0,imagenet,"valley, vale",1.0,80,14,110,0.727272727272727,0.6,54.0,29.0,75.0,0.3333333333333333,0.72,674.1688311688312
n09468604_54577.jpg,landscape,valley,375.0,500.0,imagenet,"valley, vale",1.0,67,15,108,0.62037037037037,0.481481481481481,59.0,20.0,74.0,0.527027027027027,0.7972972972972973,669.7105263157895
n09468604_56818.jpg,landscape,valley,332.0,500.0,imagenet,"valley, vale",1.0,50,5,90,0.555555555555556,0.5,42.0,3.0,67.0,0.582089552238806,0.6268656716417911,686.4418604651163
n09468604_57366.jpg,landscape,valley,375.0,500.0,imagenet,"valley, vale",1.0,85,2,100,0.85,0.83,64.0,8.0,77.0,0.7272727272727273,0.8311688311688312,676.9264705882352
n09468604_89593.jpg,landscape,valley,500.0,333.0,imagenet,"valley, vale",1.0,94,2,111,0.846846846846847,0.828828828828829,66.0,10.0,92.0,0.6086956521739131,0.717391304347826,667.5294117647059
n09472597_1402.jpg,landscape,volcano,450.0,650.0,imagenet,volcano,1.0,70,2,105,0.666666666666667,0.647619047619048,50.0,15.0,76.0,0.4605263157894737,0.6578947368421053,669.3809523809524
n09472597_15575.jpg,landscape,volcano,333.0,500.0,imagenet,volcano,1.0,58,7,102,0.568627450980392,0.5,44.0,9.0,84.0,0.4166666666666667,0.5238095238095238,666.3061224489796
n09472597_19101.jpg,landscape,volcano,333.0,500.0,imagenet,volcano,1.0,62,4,101,0.613861386138614,0.574257425742574,46.0,7.0,70.0,0.5571428571428572,0.6571428571428571,696.0588235294117
n09472597_22784.jpg,landscape,volcano,375.0,500.0,imagenet,volcano,1.0,52,4,120,0.433333333333333,0.4,37.0,9.0,74.0,0.3783783783783784,0.5,659.2045454545455
n09472597_31092.jpg,landscape,volcano,375.0,500.0,imagenet,volcano,1.0,67,1,86,0.779069767441861,0.767441860465116,145.0,21.0,161.0,0.7701863354037267,0.9006211180124224,688.5974842767296
n09472597_32918.jpg,landscape,volcano,500.0,333.0,imagenet,volcano,1.0,78,4,97,0.804123711340206,0.762886597938144,55.0,11.0,76.0,0.5789473684210527,0.7236842105263158,673.515625
n09472597_4395.jpg,landscape,volcano,328.0,550.0,imagenet,volcano,1.0,51,14,88,0.579545454545455,0.420454545454545,101.0,22.0,161.0,0.4906832298136646,0.6273291925465838,626.5565217391304
n09472597_4882.jpg,landscape,volcano,342.0,550.0,imagenet,volcano,1.0,74,2,105,0.704761904761905,0.685714285714286,60.0,4.0,81.0,0.691358024691358,0.7407407407407407,699.21875
n12345899_12760.jpg,landscape,mangrove,375.0,500.0,imagenet,"Mangrove, Rhizophora mangle",1.0,83,2,98,0.846938775510204,0.826530612244898,66.0,17.0,75.0,0.6533333333333333,0.88,622.8311688311688
n12345899_15016.jpg,landscape,mangrove,375.0,500.0,imagenet,"Mangrove, Rhizophora mangle",1.0,67,1,95,0.705263157894737,0.694736842105263,60.0,17.0,70.0,0.6142857142857143,0.8571428571428571,624.7183098591549
n12345899_15631.jpg,landscape,mangrove,375.0,500.0,imagenet,"Mangrove, Rhizophora mangle",1.0,62,7,92,0.673913043478261,0.597826086956522,55.0,15.0,87.0,0.45977011494252873,0.632183908045977,707.8787878787879
n12345899_16717.jpg,landscape,mangrove,500.0,375.0,imagenet,"Mangrove, Rhizophora mangle",1.0,64,3,91,0.703296703296703,0.67032967032967,55.0,14.0,70.0,0.5857142857142857,0.7857142857142857,634.0454545454545
n12345899_18668.jpg,landscape,mangrove,375.0,500.0,imagenet,"Mangrove, Rhizophora mangle",1.0,81,2,102,0.794117647058823,0.774509803921569,64.0,9.0,89.0,0.6179775280898876,0.7191011235955056,636.6376811594203
n12345899_20133.jpg,landscape,mangrove,500.0,333.0,imagenet,"Mangrove, Rhizophora mangle",1.0,74,2,88,0.840909090909091,0.818181818181818,62.0,6.0,87.0,0.6436781609195402,0.7126436781609196,641.85
n12345899_5004.jpg,landscape,mangrove,500.0,375.0,imagenet,"Mangrove, Rhizophora mangle",1.0,54,2,101,0.534653465346535,0.514851485148515,42.0,6.0,71.0,0.5070422535211268,0.5915492957746479,633.6739130434783
n12345899_6119.jpg,landscape,mangrove,500.0,333.0,imagenet,"Mangrove, Rhizophora mangle",1.0,86,9,107,0.803738317757009,0.719626168224299,60.0,15.0,75.0,0.6,0.8,650.1142857142858
n12345899_6568.jpg,landscape,mangrove,500.0,377.0,imagenet,"Mangrove, Rhizophora mangle",1.0,51,3,99,0.515151515151515,0.484848484848485,45.0,17.0,75.0,0.37333333333333335,0.6,611.6896551724138
n12345899_9738.jpg,landscape,mangrove,333.0,500.0,imagenet,"Mangrove, Rhizophora mangle",1.0,52,5,96,0.541666666666667,0.489583333333333,46.0,8.0,74.0,0.5135135135135135,0.6216216216216216,660.0384615384615
sun_aajijsiddvaqjsct.jpg,landscape,waterfall,256.0,256.0,sun,waterfall (cataract),1.0,68,19,101,0.673267326732673,0.485148514851485,51.0,16.0,83.0,0.42168674698795183,0.6144578313253012,667.5846153846154
sun_aanfjwabnufovale.jpg,landscape,creek,256.0,256.0,sun,creek,1.0,84,20,110,0.763636363636364,0.581818181818182,65.0,15.0,86.0,0.5813953488372093,0.7558139534883721,617.3066666666666
sun_abdqfmnccfyuqsjh.jpg,landscape,snowscape,256.0,256.0,sun,snowfield,1.0,62,12,106,0.584905660377358,0.471698113207547,37.0,9.0,69.0,0.4057971014492754,0.5362318840579711,670.3181818181819
sun_advruofhmqeyqmbx.jpg,landscape,river,256.0,256.0,sun,river,1.0,66,7,116,0.568965517241379,0.508620689655172,103.0,39.0,155.0,0.4129032258064516,0.6645161290322581,655.0888888888888
sun_aggfowjpvviyezvb.jpg,landscape,waterfall,256.0,256.0,sun,waterfall (fan),1.0,70,11,110,0.636363636363636,0.536363636363636,82.0,18.0,150.0,0.4266666666666667,0.5466666666666666,633.6914893617021
sun_akriyetrhoopjsdy.jpg,landscape,badlands,466.951106064,711.285987144,sun,badlands,0.904944004,68,6,112,0.607142857142857,0.553571428571429,93.0,21.0,156.0,0.46153846153846156,0.5961538461538461,634.2222222222222
sun_alynwiithdespexf.jpg,landscape,snowscape,256.0,256.0,sun,snowfield,1.0,35,1,89,0.393258426966292,0.382022471910112,39.0,11.0,82.0,0.34146341463414637,0.47560975609756095,681.8510638297872
sun_amevzodkyjpljcde.jpg,landscape,waterfall,349.5541878,232.453534887,sun,waterfall (plunge),0.582590313,89,13,106,0.839622641509434,0.716981132075472,59.0,18.0,71.0,0.5774647887323944,0.8309859154929577,633.3472222222222
sun_amhftfdjiroweslq.jpg,landscape,field,330.20033059,484.55433128,sun,wheatfield,0.390769622,76,2,91,0.835164835164835,0.813186813186813,63.0,3.0,87.0,0.6896551724137931,0.7241379310344828,669.5873015873016
sun_aprctqsrjhrpevzy.jpg,landscape,creek,256.0,256.0,sun,creek,1.0,58,3,87,0.666666666666667,0.632183908045977,51.0,6.0,74.0,0.6081081081081081,0.6891891891891891,675.3584905660377
sun_aqtstmhxxgspchdn.jpg,landscape,desert,256.0,256.0,sun,desert,1.0,53,3,101,0.524752475247525,0.495049504950495,38.0,6.0,72.0,0.4444444444444444,0.5277777777777778,668.775
sun_atujmqovmioxulez.jpg,landscape,desert,256.0,256.0,sun,desert,1.0,75,6,104,0.721153846153846,0.663461538461538,63.0,14.0,76.0,0.6447368421052632,0.8289473684210527,665.8513513513514
sun_auhihtbsylsxsylt.jpg,landscape,lake,256.0,256.0,sun,lake,1.0,70,9,115,0.608695652173913,0.530434782608696,34.0,13.0,76.0,0.27631578947368424,0.4473684210526316,649.4090909090909
sun_auibkfkgntzgyhsd.jpg,landscape,waterfall,256.0,256.0,sun,waterfall (fan),1.0,81,19,103,0.786407766990291,0.601941747572815,59.0,16.0,85.0,0.5058823529411764,0.6941176470588235,649.1515151515151
sun_avawcmcabmaoywsj.jpg,landscape,desert,256.0,256.0,sun,desert,1.0,64,7,103,0.621359223300971,0.553398058252427,47.0,14.0,75.0,0.44,0.6266666666666667,619.7454545454545
sun_azqthtbatlkavgcu.jpg,landscape,lake,256.0,256.0,sun,lake,1.0,47,10,91,0.516483516483517,0.406593406593407,27.0,11.0,65.0,0.24615384615384617,0.4153846153846154,673.0
sun_beyqkdhbapysbwbv.jpg,landscape,badlands,413.08806924,278.5453902,sun,badlands,0.35037156,38,3,93,0.408602150537634,0.376344086021505,50.0,8.0,84.0,0.5,0.5952380952380952,711.5357142857143
sun_bkkyikcgcicqwrqk.jpg,landscape,waterfall,335.4101964,268.32815712,sun,waterfall (cascade),0.279508497,74,32,91,0.813186813186813,0.461538461538462,51.0,19.0,73.0,0.4383561643835616,0.6986301369863014,664.5166666666667
